method,x,approx,exact,abs_error,rel_error
RungeKutta4,0.30450000000000021,0.67661221473806887,0.67661221471654265,2.1526225246759623E-11,3.181471569367527E-11
RungeKutta4,0.30800000000000022,0.67262151437632778,0.6726215143539932,2.2334578630989199E-11,3.3205269462274639E-11
RungeKutta4,0.31150000000000022,0.6686229059545572,0.66862290593138218,2.3175017460630443E-11,3.4660818907399994E-11
RungeKutta4,0.31500000000000022,0.66461631049205616,0.66461631046800695,2.4049207070220291E-11,3.6185099117436933E-11
RungeKutta4,0.31850000000000023,0.66060164757681783,0.66060164755185957,2.4958257682783369E-11,3.7781101173958403E-11
RungeKutta4,0.32200000000000023,0.65657883532775807,0.6565788353018539,2.5904167699764002E-11,3.9453248118838439E-11
RungeKutta4,0.32550000000000023,0.65254779035562993,0.65254779032874122,2.6888713478001591E-11,4.1205738300558183E-11
RungeKutta4,0.32900000000000024,0.64850842772256734,0.64850842769465389,2.7913449329730611E-11,4.3042539058061429E-11
RungeKutta4,0.33250000000000024,0.64446066090019782,0.64446066087121734,2.8980484678697849E-11,4.4968586039398004E-11
RungeKutta4,0.33600000000000024,0.64040440172626067,0.64040440169616863,3.0092039970952555E-11,4.698912107698992E-11
RungeKutta4,0.33950000000000025,0.63633956035966521,0.63633956032841532,3.1249891563334131E-11,4.9108830426433638E-11
RungeKutta4,0.34300000000000025,0.63226604523391861,0.63226604520146223,3.2456370924194289E-11,5.1333408094351247E-11
RungeKutta4,0.34650000000000025,0.62818376300884937,0.62818376297513512,3.3714253611094591E-11,5.3669412672513875E-11
RungeKutta4,0.35000000000000026,0.62409261852054965,0.624092618485524,3.5025649047781826E-11,5.6122517729519548E-11
RungeKutta4,0.35350000000000026,0.61999251472945305,0.61999251469305949,3.6393554836422481E-11,5.8699990680215855E-11
RungeKutta4,0.35700000000000026,0.61588335266646299,0.61588335262864213,3.7820857556880583E-11,6.1409124622601705E-11
RungeKutta4,0.36050000000000026,0.61176503137703953,0.6117650313377293,3.931022174441523E-11,6.425705904754105E-11
RungeKutta4,0.36400000000000027,0.60763744786314788,0.60763744782228279,4.0865089090402762E-11,6.7252420393297422E-11
RungeKutta4,0.36750000000000027,0.60350049702296782,0.60350049698047881,4.2489012308521978E-11,7.0404270614718232E-11
RungeKutta4,0.37100000000000027,0.59935407158825493,0.59935407154406972,4.4185211045544293E-11,7.3721382968928442E-11
RungeKutta4,0.37450000000000028,0.5951980620592412,0.59519806201328329,4.595790414896328E-11,7.721447208675387E-11
RungeKutta4,0.37800000000000028,0.59103235663695264,0.59103235658914177,4.7810866377062666E-11,8.0893822208165417E-11
RungeKutta4,0.38150000000000028,0.58685684115281811,0.58685684110306946,4.9748649644243415E-11,8.477135504890334E-11
RungeKutta4,0.38500000000000029,0.58267139899543263,0.58267139894365683,5.1775805864906488E-11,8.885935701352717E-11
RungeKutta4,0.38850000000000029,0.57847591103433205,0.57847591098043505,5.3896997975755312E-11,9.3170686881992865E-11
RungeKutta4,0.39200000000000029,0.57427025554062772,0.57427025548451005,5.611766606961055E-11,9.7719959423600014E-11
RungeKutta4,0.3955000000000003,0.57005430810433899,0.57005430804589574,5.8443250239292865E-11,1.0252224991271498E-10
RungeKutta4,0.3990000000000003,0.56582794154825222,0.56582794148737259,6.0879634666832771E-11,1.0759389948161676E-10
RungeKutta4,0.4025000000000003,0.5615910258381247,0.56159102577469167,6.3433036601168169E-11,1.1295236868591338E-10
RungeKutta4,0.40600000000000031,0.55734342798903957,0.55734342792292924,6.6110339425051734E-11,1.1861688163003121E-10
RungeKutta4,0.40950000000000031,0.55308501196770576,0.55308501189878723,6.8918537543538605E-11,1.2460749442178468E-10
RungeKutta4,0.41300000000000031,0.54881563859048399,0.54881563851861859,7.1865402517801158E-11,1.3094634603046687E-10
RungeKutta4,0.41650000000000031,0.54453516541690594,0.5445351653419469,7.4959038975919157E-11,1.3765692968337345E-10
RungeKutta4,0.42000000000000032,0.54024344663843693,0.54024344656022882,7.8208106657484677E-11,1.4476456335402103E-10
RungeKutta4,0.42350000000000032,0.53594033296221755,0.53594033288059539,8.1622153480509496E-11,1.5229709066562014E-10
RungeKutta4,0.42700000000000032,0.53162567148950124,0.53162567140429018,8.5211060429912777E-11,1.6028394601631942E-10
RungeKutta4,0.43050000000000033,0.52729930558848559,0.52729930549949999,8.8985596669033384E-11,1.6875728021246331E-10
RungeKutta4,0.43400000000000033,0.52296107476121401,0.52296107466825681,9.2957197495024957E-11,1.7775165682736438E-10
RungeKutta4,0.43750000000000033,0.51861081450420321,0.5186108144070648,9.7138408428065759E-11,1.8730501893010269E-10
RungeKutta4,0.44100000000000034,0.51424835616242637,0.51424835606088426,1.0154210805524144E-10,1.974573313427747E-10
RungeKutta4,0.44450000000000034,0.50987352677625686,0.50987352667007391,1.0618295132047706E-10,2.0825350943759109E-10
RungeKutta4,0.44800000000000034,0.50548614892094768,0.50548614880987153,1.1107614827920997E-10,2.1974123033108277E-10
RungeKutta4,0.45150000000000035,0.50108604053819261,0.50108604042195459,1.1623801920990218E-10,2.3197217604596701E-10
RungeKutta4,0.45500000000000035,0.49667301475928022,0.49667301463759345,1.2168677177015752E-10,2.450037915370433E-10
RungeKutta4,0.45850000000000035,0.49224687971931641,0.49224687959187513,1.2744127975139463E-10,2.5889707990442272E-10
RungeKutta4,0.46200000000000035,0.48780743836195195,0.48780743822842976,1.3352219330187154E-10,2.7371905961548376E-10
RungeKutta4,0.46550000000000036,0.48335448823400756,0.48335448809405535,1.3995221648244183E-10,2.8954363699771095E-10
RungeKutta4,0.46900000000000036,0.47888782126934332,0.47888782112258804,1.4675527459928617E-10,3.0645021251594088E-10
RungeKutta4,0.47250000000000036,0.47440722356126791,0.4744072234073104,1.5395751340463448E-10,3.2452607329397344E-10
RungeKutta4,0.47600000000000037,0.46991247512272749,0.46991247496114003,1.6158746563021964E-10,3.438671543844791E-10
RungeKutta4,0.47950000000000037,0.46540334963345315,0.46540334946377737,1.6967577343152129E-10,3.6457789477698469E-10
RungeKutta4,0.48300000000000037,0.46087961417317957,0.46087961399492394,1.7825563247697573E-10,3.867726560151012E-10
RungeKutta4,0.48650000000000038,0.45634102893997458,0.45634102875261101,1.8736356910409313E-10,4.1057796082748947E-10
RungeKutta4,0.49000000000000038,0.4517873469526395,0.45178734675560062,1.9703888520794521E-10,4.3613192475839886E-10
RungeKutta4,0.49350000000000038,0.4472183137360522,0.44721831352872787,2.0732432437498005E-10,4.6358639171772083E-10
RungeKutta4,0.49700000000000039,0.44263366698822898,0.44263366676996196,2.1826701557259298E-10,4.9310983743673838E-10
RungeKutta4,0.50050000000000039,0.43803313622777473,0.43803313599785693,2.2991780701531184E-10,5.2488679051841384E-10
RungeKutta4,0.50400000000000034,0.43341644242027433,0.43341644217794201,2.4233232087667034E-10,5.5912119882541521E-10
RungeKutta4,0.50750000000000028,0.42878329758204942,0.42878329732647769,2.5557173044532533E-10,5.9603937906751285E-10
RungeKutta4,0.51100000000000023,0.42413340435956165,0.42413340408985878,2.6970287114735925E-10,6.3589160479969416E-10
RungeKutta4,0.51450000000000018,0.41946645558258644,0.41946645529778759,2.8479885116894366E-10,6.7895500910410984E-10
RungeKutta4,0.51800000000000013,0.41478213378910683,0.41478213348816662,3.0094021719051511E-10,7.2553804196283468E-10
RungeKutta4,0.52150000000000007,0.41008011071968203,0.41008011040146669,3.1821534296483378E-10,7.7598336190061136E-10
RungeKutta4,0.52500000000000002,0.40536004677883175,0.40536004644211027,3.3672148402885682E-10,8.3067260008625176E-10
RungeKutta4,0.52849999999999997,0.40062159046073614,0.40062159010417003,3.5656610997136795E-10,8.9003218613679296E-10
RungeKutta4,0.53199999999999992,0.39586437773628463,0.39586437735841695,3.7786768158909467E-10,9.5453822783928561E-10
RungeKutta4,0.53549999999999986,0.3910880313982088,0.3910880309974516,4.0075720519894276E-10,1.0247237783426022E-09
RungeKutta4,0.53899999999999981,0.38629216036070013,0.38629215993532029,4.2537984246138194E-10,1.1011868376106408E-09
RungeKutta4,0.54249999999999976,0.38147635890954007,0.38147635845764349,4.5189657571498287E-10,1.1845991636460535E-09
RungeKutta4,0.54599999999999971,0.37664020589834923,0.37664020541786286,4.8048637291131513E-10,1.275717157612729E-09
RungeKutta4,0.54949999999999966,0.37178326388609129,0.37178326337474288,5.1134840806099646E-10,1.375393832191612E-09
RungeKutta4,0.5529999999999996,0.3669050782104345,0.36690507766572977,5.447047257689519E-10,1.4845930408642158E-09
RungeKutta4,0.55649999999999955,0.36200517599097287,0.36200517541016936,5.8080351639233641E-10,1.6044066629777127E-09
RungeKutta4,0.5599999999999995,0.35708306505562964,0.35708306443570714,6.1992250222075995E-10,1.7360736559270397E-09
RungeKutta4,0.56349999999999945,0.35213823278279455,0.35213823212042134,6.6237321183493236E-10,1.8810033963097002E-09
RungeKutta4,0.56699999999999939,0.34717014485087055,0.34717014414236491,7.0850564304336672E-10,2.0408023372738761E-09
RungeKutta4,0.57049999999999934,0.34217824388590773,0.34217824312719347,7.5871425808671233E-10,2.2173071247033751E-09
RungeKutta4,0.57399999999999929,0.33716194799686283,0.3371619471834188,8.1344403435323898E-10,2.4126211133434542E-09
RungeKutta4,0.57749999999999924,0.3321206491867193,0.33212064831352062,8.7319868002921908E-10,2.6291610659182591E-09
RungeKutta4,0.58099999999999918,0.32705371162620556,0.32705371068765632,9.3854923832736858E-10,2.8697097906659752E-09
RungeKutta4,0.58449999999999913,0.3219604697751281,0.32196046876498297,1.010145134205942E-09,3.1374818620170156E-09
RungeKutta4,0.58799999999999908,0.31684022633434933,0.31684022524562294,1.0887263868220032E-09,3.4362000034462542E-09
RungeKutta4,0.59149999999999903,0.31169225000914103,0.31169224883400187,1.1751391526537702E-09,3.7701904767260231E-09
RungeKutta4,0.59499999999999897,0.30651577306197647,0.30651577179162343,1.2703530449797995E-09,4.1444948567881315E-09
RungeKutta4,0.59849999999999892,0.30130998862971847,0.30130998725423563,1.3754828387391171E-09,4.5650090957636841E-09
RungeKutta4,0.60199999999999887,0.2960740477765314,0.29607404628471734,1.4918140611719366E-09,5.0386518925762686E-09
RungeKutta4,0.60549999999999882,0.29080705624959363,0.29080705462875989,1.6208337449974408E-09,5.5735708957705384E-09
RungeKutta4,0.60899999999999876,0.285508070899684,0.28550806913541577,1.7642682315077707E-09,6.1793988028018419E-09
RungeKutta4,0.61249999999999871,0.28017609572281055,0.28017609379868225,1.924128301133976E-09,6.8675676851375407E-09
RungeKutta4,0.61599999999999866,0.27481007747205005,0.27481007536928498,2.1027650731753056E-09,7.651702923409606E-09
RungeKutta4,0.61949999999999861,0.26940890078043589,0.26940889847749755,2.3029383400263725E-09,8.5481152751639486E-09
RungeKutta4,0.62299999999999855,0.26397138272577481,0.26397138019787425,2.5279005555489675E-09,9.576418964229402E-09
RungeKutta4,0.6264999999999985,0.2584962667563187,0.25849626397481668,2.7815020287036418E-09,1.0760317986819245E-08
RungeKutta4,0.62999999999999845,0.25298221588179387,0.25298221281347277,3.0683210971993446E-09,1.2128603927767871E-08
RungeKutta4,0.6334999999999984,0.2474278050168062,0.24742780162297781,3.3938283849899165E-09,1.3716438961899999E-08
RungeKutta4,0.63699999999999835,0.24183151234232694,0.24183150857773311,3.7645938311126059E-09,1.556701107580884E-08
RungeKutta4,0.64049999999999829,0.2361917095248437,0.236191705336293,4.1885507007233258E-09,1.7733690607302012E-08
RungeKutta4,0.64399999999999824,0.23050665060055489,0.23050664592522158,4.6753333149407439E-09,2.0282856493553549E-08
RungeKutta4,0.64749999999999819,0.22477445929203196,0.2247744540553184,5.23671356278399E-09,2.3297636125020482E-08
RungeKutta4,0.65099999999999814,0.21899311447487227,0.21899310858770329,5.8871689745387812E-09,2.6882895330548337E-08
RungeKutta4,0.65449999999999808,0.21316043344910329,0.21316042680447458,6.6446287083632427E-09,3.1171960953765805E-08
RungeKutta4,0.65799999999999803,0.20727405259055981,0.20727404505909763,7.5314621761357614E-09,3.6335769393253897E-08
RungeKutta4,0.66149999999999798,0.20133140485584375,0.2013313962800414,8.5758023460336119E-09,4.2595452766914394E-08
RungeKutta4,0.66499999999999793,0.19532969348354129,0.19532968367020553,9.8133357551155598E-09,5.0239856419691987E-08
RungeKutta4,0.66849999999999787,0.18926586106408308,0.18926584977433125,1.1289751827847638E-08,5.9650228331590491E-08
RungeKutta4,0.67199999999999782,0.18313655292694797,0.18313653986281206,1.3064135911955432E-08,7.1335490939193521E-08
RungeKutta4,0.67549999999999777,0.17693807349690979,0.17693805828317696,1.5213732829089111E-08,8.5983375586797129E-08
RungeKutta4,0.67899999999999772,0.17066633387206542,0.17066631603133317,1.7840732252638603E-08,1.0453574438419905E-07
RungeKutta4,0.68249999999999766,0.16431678833364263,0.16431676725155406,2.1082088574875257E-08,1.2830148878073499E-07
RungeKutta4,0.68599999999999761,0.15788435674900564,0.15788433162502521,2.5123980423868986E-08,1.5912900391904859E-07
RungeKutta4,0.68949999999999756,0.15136332878109751,0.15136329855758562,3.0223511887639276E-08,1.9967525906719907E-07
RungeKutta4,0.69299999999999751,0.14474724432532982,0.14474720758335374,3.6741976072729443E-08,2.5383540974465268E-07
RungeKutta4,0.69649999999999745,0.1380287424312501,0.13802869723420191,4.5197048187395339E-08,3.2744664184640575E-07
RungeKutta4,0.6999999999999974,0.13119936776455243,0.13119931141770041,5.6346852017608029E-08,4.2947502703463387E-07
