method,x,approx,exact,abs_error,rel_error
Heun,0.25000000000000006,0.84795146413320277,0.84795581032242795,4.3461892251794865E-06,5.1255165053842679E-06
Heun,0.26000000000000006,0.84431980115936633,0.84432421109452804,4.4099351617088445E-06,5.2230625832219043E-06
Heun,0.27000000000000007,0.84079517738185561,0.84079964584739775,4.4684655421400876E-06,5.3145708519099761E-06
Heun,0.28000000000000008,0.8373721039716,0.83737662600958074,4.5220379807364708E-06,5.4002730199498486E-06
Heun,0.29000000000000009,0.83404541097177731,0.83404998187062762,4.5708988503090353E-06,5.480395659731898E-06
Heun,0.3000000000000001,0.83081022668038051,0.83081484196412536,4.6152837448465434E-06,5.5551600072227816E-06
Heun,0.31000000000000011,0.82766195854173152,0.82766661395965002,4.6554179184976618E-06,5.6247817970275013E-06
Heun,0.32000000000000012,0.8245962754207925,0.82460096693750184,4.691516709343091E-06,5.6894711377989233E-06
Heun,0.33000000000000013,0.82160909114612701,0.82161381493206931,4.7237859422954998E-06,5.7494324164620914E-06
Heun,0.34000000000000014,0.81869654921808066,0.81870130164039745,4.7524223167894064E-06,5.8048642336752753E-06
Heun,0.35000000000000014,0.81585500858834037,0.81585978620212041,4.7776137800381591E-06,5.8559593674674877E-06
Heun,0.36000000000000015,0.81308103042561974,0.81308582996550327,4.799539883526549E-06,5.9029047584767241E-06
Heun,0.37000000000000016,0.8103713657899263,0.8103761841620527,4.8183721264027923E-06,5.9458815177976881E-06
Heun,0.38000000000000017,0.80772294414478663,0.80772777841907273,4.8342742861029464E-06,5.9850649546936592E-06
Heun,0.39000000000000018,0.80513286264303607,0.80513771004577184,4.8474027357636729E-06,6.0206246207004204E-06
Heun,0.40000000000000019,0.80259837612738794,0.80260323403413636,4.8579067484233462E-06,6.052724367401788E-06
Heun,0.4100000000000002,0.80011688779205858,0.8001217537208517,4.8659287931185347E-06,6.0815224217378784E-06
Heun,0.42000000000000021,0.79768594045629504,0.7976908120611097,4.871604814660202E-06,6.1071714663461783E-06
Heun,0.43000000000000022,0.79530320840478497,0.7953080834692926,4.8750645076367505E-06,6.1298187359449102E-06
Heun,0.44000000000000022,0.79296648975366946,0.79297136618524677,4.8764315773164313E-06,6.1496061187040418E-06
Heun,0.45000000000000023,0.79067369930427411,0.79067857512826545,4.8758239913349044E-06,6.1666702656547402E-06
Heun,0.46000000000000024,0.78842286184974886,0.78842773520397047,4.8733542216128356E-06,6.1811427058054532E-06
Heun,0.47000000000000025,0.78621210590260793,0.78621697503208576,4.8691294778357985E-06,6.1931499671399897E-06
Heun,0.48000000000000026,0.78403965781370344,0.78404452106563449,4.8632519310531919E-06,6.2028137002844755E-06
Heun,0.49000000000000027,0.78190383625548443,0.78190869207441394,4.8558189295055953E-06,6.2102508062372176E-06
Heun,0.50000000000000022,0.77980304704450631,0.77980789396771133,4.84692320501523E-06,6.2155735648704099E-06
Heun,0.51000000000000023,0.77773577828008222,0.77774061493315527,4.8366530730481472E-06,6.2188897670930429E-06
Heun,0.52000000000000024,0.77570059577773121,0.77570542087035466,4.8250926234505442E-06,6.2203028458587436E-06
Heun,0.53000000000000025,0.77369613877768728,0.77370095109959214,4.8123219048568089E-06,6.2199120089438292E-06
Heun,0.54000000000000026,0.7717211159102092,0.77172591432730919,4.7984170999937348E-06,6.2178123690890912E-06
Heun,0.55000000000000027,0.76977430140078096,0.7697790848514785,4.7834506975430457E-06,6.2140950780487989E-06
Heun,0.56000000000000028,0.76785453149953398,0.76785929899118666,4.7674916526796451E-06,6.208847453656707E-06
Heun,0.57000000000000028,0.76596070112035763,0.76596545172590258,4.7506055449453299E-06,6.202153110462065E-06
Heun,0.58000000000000029,0.76409176067621187,0.76409649353093978,4.7328547279068545E-06,6.1940920861629708E-06
