t,x_analytical,x_pinn,abs_error
2.629382303839733,0.24213341029903784,0.24208781123161316,4.5599067424684225e-05
2.654424040066778,0.26750885809769503,0.26746296882629395,4.588927140108945e-05
2.679465776293823,0.2919638785807051,0.29191723465919495,4.664392151015884e-05
2.704507512520868,0.3154466224675164,0.3153993785381317,4.724392938471045e-05
2.7295492487479134,0.3379081833766711,0.33786073327064514,4.745010602597022e-05
2.7545909849749584,0.359302690531491,0.35925671458244324,4.59759490477607e-05
2.7796327212020033,0.3795873929670183,0.37954357266426086,4.382030275745796e-05
2.8046744574290483,0.39872273511278933,0.3986823260784149,4.0409034374411235e-05
2.8297161936560937,0.4166724236487886,0.41663649678230286,3.592686648573595e-05
2.8547579298831387,0.4334034855547422,0.43337199091911316,3.149463562901467e-05
2.8797996661101837,0.44888631729566725,0.44885894656181335,2.7370733853893103e-05
2.9048414023372287,0.46309472510928834,0.46307113766670227,2.3587442586070484e-05
2.929883138564274,0.47600595638347637,0.47598543763160706,2.0518751869313956e-05
2.954924874791319,0.48760072213421296,0.48758211731910706,1.8604815105904837e-05
2.979966611018364,0.49786321061669764,0.49784600734710693,1.7203269590704284e-05
3.005008347245409,0.5067810921239957,0.5067647099494934,1.6382174502282965e-05
3.030050083472454,0.514345515049095,0.5143298506736755,1.56643754194441e-05
3.0550918196994994,0.5205510933072627,0.5205360651016235,1.5028205639144865e-05
3.0801335559265444,0.5253958852362048,0.525381863117218,1.4022118986822818e-05
3.1051752921535893,0.5288813641116126,0.5288689136505127,1.2450461099877685e-05
3.1302170283806343,0.5310123804352366,0.5310022234916687,1.0156943567873888e-05
3.1552587646076797,0.5317971161715935,0.5317897796630859,7.33650850759382e-06
3.1803005008347247,0.5312470311277412,0.5312432050704956,3.8260572455817154e-06
3.2053422370617697,0.5293768016882345,0.529376745223999,5.646423550942359e-08
3.2303839732888147,0.5262042521343254,0.5262085199356079,4.267801282487049e-06
3.2554257095158596,0.5217502787927016,0.5217586159706116,8.337177909933935e-06
3.280467445742905,0.5160387672744994,0.5160512924194336,1.2525144934216748e-05
3.30550918196995,0.5090965030799744,0.5091126561164856,1.615303651114619e-05
3.330550918196995,0.5009530758580212,0.5009722709655762,1.919510755499232e-05
3.35559265442404,0.49164077762268327,0.4916621148586273,2.1337235944052235e-05
3.3806343906510854,0.4811944952408655,0.48121705651283264,2.2561271967147523e-05
3.4056761268781304,0.4696515975166221,0.4696754515171051,2.3854000482992355e-05
3.4307178631051753,0.4570518172076329,0.4570760726928711,2.4255485238211527e-05
3.4557595993322203,0.44343712831878607,0.44346195459365845,2.4826274872380427e-05
3.4808013355592653,0.42885161902612595,0.42887744307518005,2.582404905410174e-05
3.5058430717863107,0.41334136059181575,0.41336870193481445,2.734134299869906e-05
3.5308848080133557,0.396954272637164,0.3969843089580536,3.003632088960373e-05
3.5559265442404007,0.3797399851462019,0.37977322936058044,3.324421437855829e-05
3.5809682804674456,0.3617496975767435,0.3617868721485138,3.717457177027095e-05
3.606010016694491,0.3430360354593121,0.34307706356048584,4.1028101173734566e-05
3.631051752921536,0.323652904866811,0.32369735836982727,4.445350301629514e-05
3.656093489148581,0.3036553451392913,0.3037027418613434,4.7396722052062135e-05
3.681135225375626,0.2830993802487198,0.2831488251686096,4.9444919889840566e-05
3.7061769616026714,0.26204186918817796,0.26209211349487305,5.0244306695090835e-05
3.7312186978297164,0.24054035576855484,0.2405906319618225,5.0276193267667635e-05
3.7562604340567614,0.21865291820343202,0.21870288252830505,4.996432487303082e-05
3.7813021702838063,0.19643801885960888,0.19648733735084534,4.9318491236460815e-05
3.8063439065108513,0.1739543545465405,0.1740037500858307,4.9395539290175705e-05
3.8313856427378967,0.15126070771288147,0.15131056308746338,4.9855374581908585e-05
3.8564273789649417,0.1284157989124194,0.1284671127796173,5.131386719792186e-05
3.8814691151919867,0.1054781408948732,0.10553178191184998,5.364101697677426e-05
3.9065108514190316,0.08250589466946726,0.08256235718727112,5.6462517803862466e-05
3.931552587646077,0.05955672788077573,0.05961642041802406,5.9692537248336175e-05
3.956594323873122,0.03668767582718882,0.03675064817070961,6.297234352078962e-05
3.981636060100167,0.01395500544246813,0.014019997790455818,6.499234798768884e-05
4.006677796327212,-0.008585917449736882,-0.008519379422068596,6.653802766828573e-05
4.031719532554257,-0.03088075730978401,-0.03081461600959301,6.614130019099926e-05
4.056761268781302,-0.05287633419762029,-0.052811648696660995,6.46855009592967e-05
4.081803005008347,-0.07452074495580255,-0.07445827126502991,6.247369077264087e-05
4.106844741235393,-0.09576347999874665,-0.09570404887199402,5.9431126752634844e-05
