t,x_true,x_pinn
5.333889816360601,-0.1601459440356415,-0.133581280708313
5.358931552587646,-0.14395520115806532,-0.1167990043759346
5.383973288814691,-0.12756661337253503,-0.09990381449460983
5.409015025041736,-0.11102304717343311,-0.08294094353914261
5.434056761268781,-0.09436732853733329,-0.06595731526613235
5.459098497495827,-0.07764213646267307,-0.04899930581450462
5.484140233722871,-0.06088989793723386,-0.0321139357984066
5.509181969949917,-0.04415268458129644,-0.015351290814578533
5.534223706176962,-0.027472111207674423,0.0012393342331051826
5.559265442404007,-0.010889236532646675,0.01760934665799141
5.584307178631052,0.00555553373589603,0.03370996192097664
5.609348914858097,0.021822541214944525,0.0494961179792881
5.634390651085142,0.03787296635804719,0.0649256631731987
5.6594323873121875,0.05366891696174386,0.07995886355638504
5.684474123539232,0.06917351347588199,0.09455999732017517
5.709515859766277,0.08435097093678515,0.10869836062192917
5.734557595993322,0.09916667735247606,0.12234649807214737
5.759599332220367,0.11358726837974177,0.13548406958580017
5.784641068447413,0.1275806981436291,0.1480962187051773
5.809682804674457,0.1411163060611229,0.1601729542016983
5.834724540901503,0.15416487954207742,0.1717097908258438
5.859766277128548,0.16669871245202647,0.18270449340343475
5.884808013355593,0.17869165923324565,0.1931552290916443
5.909849749582638,0.19011918459227534,0.20306001603603363
5.934891485809683,0.20095840867411177,0.21241559088230133
5.959933222036728,0.21118814765532828,0.22121617197990417
5.9849749582637735,0.22078894970048907,0.22945407032966614
6.010016694490818,0.22974312623834559,0.23712170124053955
6.035058430717863,0.23803477852642127,0.24420970678329468
6.060100166944908,0.2456498194846505,0.2507101595401764
6.085141903171953,0.2525759907907501,0.2566160559654236
6.110183639398999,0.2588028752418833,0.2619223892688751
6.135225375626043,0.26432190439895303,0.2666252851486206
6.160267111853089,0.2691263615414652,0.270722895860672
6.185308848080133,0.27321137997232453,0.2742139399051666
6.210350584307179,0.27657393672314484,0.27709701657295227
6.235392320534224,0.2792128417216152,0.2793691158294678
6.260434056761269,0.2811287224931864,0.28102609515190125
6.285475792988314,0.2823240044797583,0.28206148743629456
6.3105175292153595,0.28280288706816104,0.2824659049510956
6.335559265442404,0.2825713154310105,0.28223034739494324
6.360601001669449,0.2816369482919347,0.281345009803772
6.385642737896494,0.2800091217362327,0.27980300784111023
6.410684474123539,0.2776988091966796,0.27759850025177
6.435726210350585,0.27471857775245045,0.2747304141521454
6.460767946577629,0.27108254088695316,0.2712002396583557
6.485809682804675,0.2668063078577501,0.2670113742351532
6.510851419031719,0.2619069298386713,0.2621699571609497
6.535893155258765,0.25640284300068233,0.25668400526046753
6.56093489148581,0.2503138087040478,0.2505634129047394
6.585976627712855,0.24366085097982165,0.24382096529006958
6.6110183639399,0.23646619148368211,0.23647229373455048
6.6360601001669455,0.22875318210961637,0.2285374402999878
6.66110183639399,0.22054623545492769,0.2200412005186081
6.686143572621035,0.21187075333148722,0.2110116183757782
6.71118530884808,0.2027530535211001,0.20148257911205292
6.736227045075125,0.19322029497524093,0.19149218499660492
6.761268781302171,0.1833004016613277,0.18108008801937103
6.786310517529215,0.17302198525903603,0.17028847336769104
6.811352253756261,0.1624142669110232,0.15916003286838531
6.836393989983305,0.15150699823273972,0.14773699641227722
6.861435726210351,0.14033038178581247,0.1360607147216797
6.886477462437396,0.12891499121880068,0.12417364865541458
6.911519198664441,0.11729169127790025,0.11211702972650528
6.936560934891486,0.10549155788850072,0.09993316233158112
6.961602671118531,0.0935457985063092,0.08766496181488037
6.986644407345576,0.08148567293409703,0.07535406202077866
7.011686143572621,0.06934241479702218,0.06304211169481277
7.036727879799666,0.05714715386590375,0.05076855793595314
7.061769616026711,0.044930839413824065,0.038570258766412735
7.086811352253757,0.03272416478701359,0.02648128941655159
7.111853088480801,0.020557493366130702,0.014533077366650105
7.136894824707847,0.008460786088825197,0.0027539031580090523
7.161936560934891,-0.0035364693011082833,-0.008830736391246319
7.186978297161937,-0.015405327118667255,-0.02019759640097618
7.212020033388982,-0.027117450563610476,-0.03132500872015953
7.237061769616027,-0.03864517636103803,-0.0421953909099102
7.262103505843072,-0.04996157707706678,-0.052790235728025436
7.287145242070117,-0.061040520977263826,-0.06309675425291061
7.312186978297162,-0.07185672930297943,-0.07310191541910172
7.337228714524207,-0.0823858308483755,-0.08279602974653244
7.362270450751252,-0.09260441372888246,-0.09217072278261185
7.387312186978297,-0.10249007423988568,-0.1012195572257042
7.412353923205343,-0.11202146271272814,-0.10993552953004837
7.437395659432387,-0.1211783262835353,-0.11831199377775192
7.462437395659433,-0.1299415484989042,-0.12634195387363434
7.487479131886477,-0.13829318569115723,-0.1340155154466629
7.512520868113523,-0.14621650006458936,-0.14132528007030487
7.537562604340568,-0.1536959894429268,-0.14825855195522308
7.562604340567613,-0.16071741363704684,-0.15480470657348633
7.587646076794658,-0.16726781740085017,-0.16095127165317535
7.612687813021703,-0.1733355499520006,-0.1666858196258545
7.637729549248748,-0.17891028104306878,-0.1719987690448761
7.6627712854757934,-0.1839830135773496,-0.17687901854515076
7.687813021702838,-0.18854609277231715,-0.18131685256958008
7.712854757929883,-0.19259321188225922,-0.1853027194738388
7.737896494156929,-0.19611941450010037,-0.1888270080089569
7.762938230383973,-0.19912109346677107,-0.19188040494918823
7.787979966611019,-0.20159598642465104,-0.1944512575864792
7.813021702838063,-0.20354316805963074,-0.19652876257896423
7.838063439065109,-0.2049630390841553,-0.19809991121292114
7.863105175292154,-0.20585731202121998,-0.1991558074951172
7.888146911519199,-0.2062289938566765,-0.19968420267105103
7.913188647746244,-0.2060823656343505,-0.1996794044971466
7.938230383973289,-0.20542295907535604,-0.1991346776485443
7.963272120200334,-0.2042575303096091,-0.19804731011390686
7.9883138564273795,-0.2025940308138689,-0.19641739130020142
8.013355592654424,-0.20044157565666842,-0.1942484825849533
8.03839732888147,-0.19781040915621342,-0.19154644012451172
8.063439065108515,-0.19471186806272942,-0.18831947445869446
8.08848080133556,-0.19115834238179957,-0.18458206951618195
8.113522537562604,-0.18716323395996573,-0.18034720420837402
8.13856427378965,-0.18274091295823197,-0.1756325513124466
8.163606010016695,-0.17790667234314292,-0.17045699059963226
8.18864774624374,-0.17267668052874166,-0.16484028100967407
8.213689482470786,-0.1670679323060214,-0.15880081057548523
8.23873121869783,-0.1610981981993784,-0.15236011147499084
8.263772954924875,-0.15478597239211353,-0.14553754031658173
8.28881469115192,-0.14815041936519852,-0.13835325837135315
8.313856427378965,-0.14121131939526746,-0.13082779943943024
8.33889816360601,-0.13398901305921343,-0.12298319488763809
8.363939899833055,-0.12650434489377121,-0.11484207957983017
8.3889816360601,-0.11877860635908169,-0.1064286157488823
8.414023372287145,-0.11083347825551992,-0.09776981920003891
8.43906510851419,-0.102690972742902,-0.08889158815145493
8.464106844741236,-0.09437337511072588,-0.07982321828603745
8.48914858096828,-0.0859031854472325,-0.07059311121702194
8.514190317195325,-0.07730306035383211,-0.06123105809092522
8.53923205342237,-0.06859575484991086,-0.05176686868071556
8.564273789649416,-0.0598040646110589,-0.04222988709807396
8.589315525876462,-0.05095076868154552,-0.0326492004096508
8.614357262103505,-0.042058572799267877,-0.02305370196700096
8.63939899833055,-0.033150053468472725,-0.013471956364810467
8.664440734557596,-0.02424760291238192,-0.003932724706828594
8.689482470784641,-0.015373375034284428,0.005535145290195942
8.714524207011687,-0.006549232511903264,0.01490283478051424
8.739565943238732,0.002203304854239129,0.024142611771821976
8.764607679465776,0.010863110422082656,0.033226463943719864
8.789649415692821,0.019409499507094263,0.04213014617562294
8.814691151919867,0.027822276592145485,0.05082954838871956
8.839732888146912,0.03608178084624458,0.059304509311914444
8.864774624373958,0.0441689298553802,0.0675375685095787
8.889816360601001,0.0520652614741881,0.07551272958517075
8.914858096828047,0.05975297371273399,0.08321478217840195
8.939899833055092,0.0672149625784522,0.0906279906630516
8.964941569282137,0.0744348577992186,0.097735695540905
8.989983305509183,0.08139705635950972,0.10451982170343399
9.015025041736227,0.08808675378777918,0.11096175760030746
9.040066777963272,0.09448997313938763,0.1170431450009346
9.065108514190317,0.10059359162572239,0.12274722009897232
9.090150250417363,0.10638536484653828,0.12805888056755066
9.115191986644408,0.1118539485889208,0.1329660564661026
9.140233722871452,0.11698891816274197,0.13745883107185364
9.165275459098497,0.12178078524891145,0.14153054356575012
9.190317195325543,0.12622101224316082,0.14517587423324585
9.215358931552588,0.13030202408454794,0.14839184284210205
9.240400667779634,0.13401721756421658,0.15117612481117249
9.265442404006677,0.1373609681163089,0.15352702140808105
9.290484140233723,0.14032863409917615,0.15544389188289642
9.315525876460768,0.1429165585812129,0.15692570805549622
9.340567612687813,0.14512206865173982,0.15797212719917297
9.365609348914859,0.14694347228331117,0.15858298540115356
9.390651085141902,0.14838005277768787,0.15875956416130066
9.415692821368948,0.14943206083341556,0.15850304067134857
9.440734557595993,0.15010070427850364,0.15781697630882263
9.465776293823039,0.15038813551710217,0.15670493245124817
9.490818030050084,0.1502974367442808,0.15517321228981018
9.51585976627713,0.14983260298804874,0.15322840213775635
9.540901502504173,0.14899852304258837,0.15087874233722687
9.565943238731219,0.14780095836129487,0.14813417196273804
9.590984974958264,0.14624651998262705,0.145005464553833
9.61602671118531,0.14434264356595067,0.14150530099868774
9.641068447412355,0.1420975626185065,0.13764742016792297
9.666110183639399,0.13952027999833702,0.13344867527484894
9.691151919866444,0.13662053778146502,0.1289275735616684
9.71619365609349,0.13340878558481856,0.12410662323236465
9.741235392320535,0.12989614743933448,0.11901029944419861
9.76627712854758,0.12609438731035694,0.11366742849349976
9.791318864774624,0.12201587336484512,0.10810784250497818
9.81636060100167,0.11767354108704935,0.10236360877752304
9.841402337228715,0.11308085534616891,0.09646540135145187
9.86644407345576,0.10825177152108645,0.09044212847948074
9.891485809682806,0.10320069578859016,0.08431953936815262
9.91652754590985,0.09794244468250546,0.07811885327100754
9.941569282136895,0.09249220403192246,0.07185795158147812
9.96661101836394,0.08686548738716733,0.06555036455392838
9.991652754590985,0.0810780940423589,0.059208113700151443
10.01669449081803,0.07514606676332683,0.05284196510910988
10.041736227045075,0.06908564932930181,0.04646391049027443
10.06677796327212,0.06291324399618126,0.04008724167943001
10.091819699499165,0.05664536898830535,0.03372645750641823
10.11686143572621,0.05029861612451177,0.027397114783525467
